IDtree	TreeOrder	ID	MaxK	K	Q	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	Kclust
311_CO_grey	20	311_CO_ACW_RUS_F	10	K5	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K10
311_CO_grey	20	311_CO_ACW_RUS_F	10	K6	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K10
311_CO_grey	20	311_CO_ACW_RUS_F	10	K7	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K10
311_CO_grey	20	311_CO_ACW_RUS_F	10	K8	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K10
311_CO_grey	20	311_CO_ACW_RUS_F	10	K9	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K10
311_CO_grey	20	311_CO_ACW_RUS_F	10	K10	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K10
311_CO_grey	20	311_CO_ACW_RUS_F	2	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K2
311_CO_grey	20	311_CO_ACW_RUS_F	2	K2	0.99999		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K2
311_CO_grey	20	311_CO_ACW_RUS_F	3	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K3
311_CO_grey	20	311_CO_ACW_RUS_F	3	K2	0.99998		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K3
311_CO_grey	20	311_CO_ACW_RUS_F	3	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K3
311_CO_grey	20	311_CO_ACW_RUS_F	4	K1	0.99997		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K4
311_CO_grey	20	311_CO_ACW_RUS_F	4	K2	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K4
311_CO_grey	20	311_CO_ACW_RUS_F	4	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K4
311_CO_grey	20	311_CO_ACW_RUS_F	4	K4	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K4
311_CO_grey	20	311_CO_ACW_RUS_F	5	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K5
311_CO_grey	20	311_CO_ACW_RUS_F	5	K2	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K5
311_CO_grey	20	311_CO_ACW_RUS_F	5	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K5
311_CO_grey	20	311_CO_ACW_RUS_F	5	K4	0.99996		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K5
311_CO_grey	20	311_CO_ACW_RUS_F	5	K5	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K5
311_CO_grey	20	311_CO_ACW_RUS_F	6	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K6
311_CO_grey	20	311_CO_ACW_RUS_F	6	K2	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K6
311_CO_grey	20	311_CO_ACW_RUS_F	6	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K6
311_CO_grey	20	311_CO_ACW_RUS_F	6	K4	0.999921		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K6
311_CO_grey	20	311_CO_ACW_RUS_F	6	K5	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K6
311_CO_grey	20	311_CO_ACW_RUS_F	6	K6	3.9e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K6
311_CO_grey	20	311_CO_ACW_RUS_F	7	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	7	K2	0.999932		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	7	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	7	K4	1.8e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	7	K5	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	7	K6	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	7	K7	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K7
311_CO_grey	20	311_CO_ACW_RUS_F	8	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K2	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K4	0.99993		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K5	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K6	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K7	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	8	K8	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K8
311_CO_grey	20	311_CO_ACW_RUS_F	9	K1	0.99992		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K2	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K4	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K5	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K6	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K7	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K8	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
311_CO_grey	20	311_CO_ACW_RUS_F	9	K9	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	K9
370_CO_grey	21	370_CO_PLW_RUS_F	10	K1	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K2	0.99991		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K3	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K4	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K5	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K6	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K7	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K8	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K9	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	10	K10	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K10
370_CO_grey	21	370_CO_PLW_RUS_F	2	K1	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K2
370_CO_grey	21	370_CO_PLW_RUS_F	2	K2	0.99999		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K2
370_CO_grey	21	370_CO_PLW_RUS_F	3	K1	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K3
370_CO_grey	21	370_CO_PLW_RUS_F	3	K2	0.99998		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K3
370_CO_grey	21	370_CO_PLW_RUS_F	3	K3	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K3
370_CO_grey	21	370_CO_PLW_RUS_F	4	K1	0.99997		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K4
370_CO_grey	21	370_CO_PLW_RUS_F	4	K2	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K4
370_CO_grey	21	370_CO_PLW_RUS_F	4	K3	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K4
370_CO_grey	21	370_CO_PLW_RUS_F	4	K4	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K4
370_CO_grey	21	370_CO_PLW_RUS_F	5	K1	0.503272		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K5
370_CO_grey	21	370_CO_PLW_RUS_F	5	K2	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K5
370_CO_grey	21	370_CO_PLW_RUS_F	5	K3	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K5
370_CO_grey	21	370_CO_PLW_RUS_F	5	K4	0.496698		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K5
370_CO_grey	21	370_CO_PLW_RUS_F	5	K5	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K5
370_CO_grey	21	370_CO_PLW_RUS_F	6	K1	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K6
370_CO_grey	21	370_CO_PLW_RUS_F	6	K2	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K6
370_CO_grey	21	370_CO_PLW_RUS_F	6	K3	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K6
370_CO_grey	21	370_CO_PLW_RUS_F	6	K4	0.99995		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K6
370_CO_grey	21	370_CO_PLW_RUS_F	6	K5	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K6
370_CO_grey	21	370_CO_PLW_RUS_F	6	K6	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K6
370_CO_grey	21	370_CO_PLW_RUS_F	7	K1	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	7	K2	0.703084		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	7	K3	0.296866		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	7	K4	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	7	K5	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	7	K6	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	7	K7	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K7
370_CO_grey	21	370_CO_PLW_RUS_F	8	K1	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K2	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K3	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K4	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K5	0.99993		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K6	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K7	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
370_CO_grey	21	370_CO_PLW_RUS_F	8	K8	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	K8
