ID	MaxK	K	Q	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	IDtree	Kclust
295_CC_UNK_RUS_F	4	K3	1e-05		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K4
295_CC_UNK_RUS_F	4	K4	1e-05		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K4
277_CC_UNK_RUS_F	4	K1	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K4
277_CC_UNK_RUS_F	4	K2	0.99997		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K4
277_CC_UNK_RUS_F	4	K3	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K4
277_CC_UNK_RUS_F	4	K4	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K4
376_CO_PLW_RUS_F	4	K1	1e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K4
376_CO_PLW_RUS_F	4	K2	1.5e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K4
376_CO_PLW_RUS_F	4	K3	0.999965		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K4
376_CO_PLW_RUS_F	4	K4	1e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K4
286_CC_UNK_RUS_F	4	K1	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K4
286_CC_UNK_RUS_F	4	K2	0.99997		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K4
286_CC_UNK_RUS_F	4	K3	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K4
286_CC_UNK_RUS_F	4	K4	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K4
252_CC_SRT_RUS_F	4	K1	1e-05		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K4
252_CC_SRT_RUS_F	4	K2	0.48119		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K4
252_CC_SRT_RUS_F	4	K3	1e-05		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K4
252_CC_SRT_RUS_F	4	K4	0.51879		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K4
291_CC_UNK_RUS_F	4	K1	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K4
291_CC_UNK_RUS_F	4	K2	0.99997		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K4
291_CC_UNK_RUS_F	4	K3	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K4
291_CC_UNK_RUS_F	4	K4	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K4
294_CC_UNK_RUS_F	4	K1	1e-05		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K4
294_CC_UNK_RUS_F	4	K2	0.99997		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K4
294_CC_UNK_RUS_F	4	K3	1e-05		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K4
294_CC_UNK_RUS_F	4	K4	1e-05		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K4
276_CC_UNK_RUS_F	4	K1	1e-05		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F	K4
276_CC_UNK_RUS_F	4	K2	0.99997		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F	K4
276_CC_UNK_RUS_F	4	K3	1e-05		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F	K4
276_CC_UNK_RUS_F	4	K4	1e-05		C	BG	276	CC	C. canorus	21	RUS	FALSE	13.48	11	grey	Canorus_Diverged	#000000	177.05	62.53333	muscle	428	8-Jun-2014	SAMN18559722	SRR14117557	147.954368	22.41282	21.70265929	0.9683145311	276_CC_UNK_RUS_F	K4
436_CC_UNK_ROM_F	4	K1	1e-05		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F	K4
436_CC_UNK_ROM_F	4	K2	1e-05		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F	K4
436_CC_UNK_ROM_F	4	K3	1e-05		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F	K4
436_CC_UNK_ROM_F	4	K4	0.99997		C	CH	436	CC	C. canorus	21	ROM	FALSE	6.01	6	rufous	NA	#e78f41	23.71666667	46.3	Toepad	SG0832	NA	NA	NA	117.105126	17.93372	7.69270295	0.4289518823	436_CC_UNK_ROM_F	K4
439_CC_UNK_RUS_F	4	K1	1.7e-05		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F	K4
439_CC_UNK_RUS_F	4	K2	1e-05		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F	K4
439_CC_UNK_RUS_F	4	K3	1e-05		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F	K4
439_CC_UNK_RUS_F	4	K4	0.999963		C	CH	439	CC	C. canorus	21	RUS	FALSE	7.05	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0835	NA	NA	NA	129.41535	19.7996	8.937148665	0.4513802635	439_CC_UNK_RUS_F	K4
441_CC_UNK_RUS_F	4	K1	1e-05		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F	K4
441_CC_UNK_RUS_F	4	K2	1e-05		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F	K4
441_CC_UNK_RUS_F	4	K3	1e-05		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F	K4
441_CC_UNK_RUS_F	4	K4	0.99997		C	CH	441	CC	C. canorus	21	RUS	FALSE	6.17	6	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0837	NA	NA	NA	128.016932	19.65709	7.8730555	0.4005198888	441_CC_UNK_RUS_F	K4
443_CC_UNK_RUS_F	4	K1	0.01712		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F	K4
443_CC_UNK_RUS_F	4	K2	0.095401		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F	K4
443_CC_UNK_RUS_F	4	K3	1e-05		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F	K4
443_CC_UNK_RUS_F	4	K4	0.887469		C	CH	443	CC	C. canorus	21	RUS	FALSE	6.63	6	rufous	NA	#e78f41	20.85444444	55.15222222	Toepad	SG0839	NA	NA	NA	119.943312	18.46009	8.398077669	0.4549315669	443_CC_UNK_RUS_F	K4
440_CC_UNK_RUS_F	4	K1	1e-05		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F	K4
440_CC_UNK_RUS_F	4	K2	1e-05		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F	K4
440_CC_UNK_RUS_F	4	K3	1e-05		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F	K4
440_CC_UNK_RUS_F	4	K4	0.99997		C	CH	440	CC	C. canorus	21	RUS	FALSE	7.61	7	rufous	NA	#e78f41	43.61888889	43.49805556	Toepad	SG0836	NA	NA	NA	130.75157	19.95066	9.744037917	0.4884067954	440_CC_UNK_RUS_F	K4
445_CC_UNK_TOG_F	4	K1	1e-05		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F	K4
445_CC_UNK_TOG_F	4	K2	1e-05		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F	K4
445_CC_UNK_TOG_F	4	K3	1e-05		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F	K4
445_CC_UNK_TOG_F	4	K4	0.99997		C	CH	445	CC	C. canorus	21	TOG	FALSE	7.74	7	rufous	NA	#e78f41	0.470833333	10.35916667	Toepad	SG0841	NA	NA	NA	141.726622	21.67427	9.885588484	0.4560978748	445_CC_UNK_TOG_F	K4
431_CC_UNK_EST_F	4	K1	1e-05		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F	K4
431_CC_UNK_EST_F	4	K2	0.04026		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F	K4
431_CC_UNK_EST_F	4	K3	1e-05		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F	K4
431_CC_UNK_EST_F	4	K4	0.95972		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F	K4
433_CC_UNK_CHN_F	4	K1	1e-05		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F	K4
433_CC_UNK_CHN_F	4	K2	0.99997		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F	K4
433_CC_UNK_CHN_F	4	K3	1e-05		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F	K4
433_CC_UNK_CHN_F	4	K4	1e-05		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F	K4
434_CC_UNK_UKR_F	4	K1	1.1e-05		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F	K4
434_CC_UNK_UKR_F	4	K2	0.065452		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F	K4
434_CC_UNK_UKR_F	4	K3	1e-05		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F	K4
434_CC_UNK_UKR_F	4	K4	0.934527		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F	K4
414_CC_GRW_HUN_F	4	K1	1e-05		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F	K4
414_CC_GRW_HUN_F	4	K2	1e-05		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F	K4
414_CC_GRW_HUN_F	4	K3	1e-05		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F	K4
414_CC_GRW_HUN_F	4	K4	0.99997		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F	K4
412_CC_GRW_HUN_F	4	K1	1e-05		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F	K4
412_CC_GRW_HUN_F	4	K2	1e-05		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F	K4
412_CC_GRW_HUN_F	4	K3	1e-05		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F	K4
412_CC_GRW_HUN_F	4	K4	0.99997		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F	K4
410_CC_GRW_HUN_F	4	K1	1e-05		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F	K4
410_CC_GRW_HUN_F	4	K2	1e-05		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F	K4
410_CC_GRW_HUN_F	4	K3	1e-05		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F	K4
410_CC_GRW_HUN_F	4	K4	0.99997		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F	K4
411_CC_GRW_HUN_F	4	K1	1e-05		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F	K4
411_CC_GRW_HUN_F	4	K2	1e-05		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F	K4
411_CC_GRW_HUN_F	4	K3	1e-05		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F	K4
411_CC_GRW_HUN_F	4	K4	0.99997		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F	K4
413_CC_GRW_HUN_F	4	K1	1e-05		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F	K4
413_CC_GRW_HUN_F	4	K2	1e-05		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F	K4
413_CC_GRW_HUN_F	4	K3	1e-05		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F	K4
413_CC_GRW_HUN_F	4	K4	0.99997		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F	K4
416_CC_GRW_HUN_F	4	K1	1e-05		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F	K4
416_CC_GRW_HUN_F	4	K2	1e-05		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F	K4
416_CC_GRW_HUN_F	4	K3	1e-05		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F	K4
416_CC_GRW_HUN_F	4	K4	0.99997		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F	K4
401_CO_SCC_RUS_F	4	K1	0.99997		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F	K4
401_CO_SCC_RUS_F	4	K2	1e-05		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F	K4
401_CO_SCC_RUS_F	4	K3	1e-05		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F	K4
401_CO_SCC_RUS_F	4	K4	1e-05		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F	K4
415_CC_GRW_HUN_F	4	K1	1e-05		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F	K4
